rmse=0.38172068075839793,1.1,2.1,2.2,2.1,3.1,4.1,3.2,3.1,5.1,6.1,1.2,1.1,5.1,7.1,6.2,6.1,5.1,7.2,7.1,7.2,5.2,5.1,4.1,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0
rmse=0.43197516176100204,1.1,2.1,1.2,1.1,2.2,2.1,3.1,4.1,5.1,6.1,6.2,6.1,3.1,7.1,5.2,5.1,3.1,7.2,7.2,7.1,4.2,4.1,3.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0
rmse=0.4743416490252569,1.1,2.1,1.2,1.1,3.1,4.1,5.1,5.2,6.1,6.2,7.1,3.1,2.2,2.1,3.1,7.1,4.2,4.1,3.2,3.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0
rmse=0.4743416490252569,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,5.2,5.1,1.2,4.2,4.1,4.2,3.2,3.1,1.2,7.1,6.2,6.1,1.2,7.2,7.1,7.2,1.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0
rmse=0.4743416490252569,1.1,2.1,3.1,4.1,2.2,2.1,3.2,3.1,4.2,4.1,5.1,1.1,6.1,7.1,7.2,7.1,6.2,6.1,1.2,1.1,5.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0
rmse=0.497468076502562,1.1,2.1,2.2,2.1,3.1,4.1,3.2,3.1,5.1,4.2,4.1,4.2,1.2,1.1,5.1,6.1,7.1,7.2,6.1,5.2,5.2,5.1,6.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.497468076502562,1.1,2.1,3.1,4.1,4.2,4.1,2.2,2.1,5.1,1.1,6.1,6.2,7.1,3.2,3.1,3.2,7.2,7.1,5.1,5.2,1.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0
rmse=0.497468076502562,1.1,2.1,1.2,1.1,3.1,4.1,5.1,4.2,4.1,4.2,2.2,2.1,3.1,5.2,5.1,5.2,6.1,6.2,7.1,3.1,3.2,3.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0
rmse=0.497468076502562,1.1,1.2,2.1,3.1,4.1,2.2,2.2,2.1,3.2,3.1,5.1,6.1,6.2,6.1,5.1,7.1,4.2,4.1,7.1,5.2,5.1,5.2,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.5116672736016927,1.1,2.1,1.2,1.1,2.2,2.1,3.1,4.1,5.1,5.2,6.1,3.1,4.2,4.1,7.1,6.1,7.2,7.1,3.1,3.2,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0
