rmse=0.5398345637668169,1.1,2.1,3.1,4.1,5.1,5.2,4.2,4.1,1.2,1.1,3.2,6.1,7.1,3.2,3.1,3.2,2.2,2.1,6.2,6.1,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,5.1,6.1,3.2,3.1,6.2,6.1,5.2,5.1,1.2,7.1,2.2,2.1,1.2,1.1,4.1,7.2,7.1,7.2,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.5454122176291607,1.1,2.1,3.1,4.1,5.1,4.2,4.1,4.2,1.2,1.1,2.2,2.1,3.2,6.1,3.2,7.1,6.2,6.1,3.1,3.2,5.2,5.1,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.5477225575051661,1.1,2.1,3.1,3.2,4.1,5.1,6.1,6.2,7.1,5.2,5.1,5.2,7.2,7.1,4.1,2.2,1.2,2.1,2.1,2.2,1.1,1.2,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.5900890447694209,1.1,2.1,1.2,1.1,2.2,3.1,2.2,2.1,4.1,5.1,6.1,6.2,3.2,3.1,4.1,7.1,7.2,7.1,5.2,5.1,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0
rmse=0.5900890447694209,1.1,2.1,2.2,2.1,3.1,1.1,4.1,4.2,1.2,1.1,5.1,6.1,3.2,3.1,5.1,7.1,7.2,7.1,6.1,5.2,5.2,5.1,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.5900890447694209,1.1,2.1,3.1,4.1,2.2,2.1,5.1,6.1,6.2,6.1,3.2,3.1,1.2,5.2,5.1,5.2,1.2,7.1,7.2,7.1,1.1,1.2,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.6109051323707206,1.1,2.1,3.1,3.2,2.2,2.1,4.1,5.1,5.2,5.1,4.2,4.1,1.2,6.1,7.1,1.2,1.2,1.1,7.2,7.1,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0
rmse=0.6274146693458569,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,5.2,5.1,2.2,2.1,3.1,7.1,7.2,7.1,3.2,3.1,6.2,6.1,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0
rmse=0.6324555320336759,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,5.2,5.1,2.2,2.1,3.1,7.1,7.2,7.1,4.2,4.1,3.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0
